numero_dpe,date_etablissement_dpe,etiquette_dpe,etiquette_ges,type_batiment,annee_construction,type_installation_chauffage,hauteur_sous_plafond,surface_habitable_logement,code_postal_ban,code_departement_ban,coordonnee_cartographique_x_ban,coordonnee_cartographique_y_ban,nom_commune_ban,besoin_chauffage
2401E2686889B,2024-07-25,C,C,appartement,2019,individuel,2.5,66.5,1500,1,882212.25,6543586.29,Ambérieu-en-Bugey,1644.6
2401E2911622Q,2024-08-20,C,C,appartement,2009,collectif,2.5,66.4,1500,1,882561.27,6542444.82,Ambérieu-en-Bugey,4057.2
2401E3437348W,2024-10-01,C,C,maison,2014,,2.5,162.3,1580,1,896905.27,6571615.61,Izernore,13118.9
2401E4242978Q,2024-11-30,A,A,maison,2023,,2.5,142.5,1450,1,885963.51,6556617.99,Poncin,5771.6
2401E3133057J,2024-09-10,C,A,appartement,,individuel,2.5,38.5,1100,1,904945.57,6576989.66,Oyonnax,1992.7
2401E4157068K,2024-11-25,F,C,maison,1945,,3.1,40.6,1140,1,839094.44,6565236.46,Thoissey,6991.8
2401E2535638S,2024-07-12,D,D,appartement,2004,collectif,2.5,45.3,1120,1,859189.87,6529640.89,Montluel,2641.9
2401E2901308Y,2024-08-19,C,C,appartement,2017,collectif,2.5,69,1160,1,880001.42,6558557.22,Saint-Martin-du-Mont,48387.8
2401E2475222A,2024-07-09,C,C,immeuble,2019,individuel,2.5,,1500,1,882212.25,6543586.29,Ambérieu-en-Bugey,32047
2401E4200438M,2024-11-27,C,C,appartement,2019,individuel,2.5,74.5,1240,1,864446.35,6557507.85,Saint-Paul-de-Varax,2377.8
2401E4349954C,2024-12-09,C,C,appartement,2021,individuel,2.5,49.2,1170,1,936388.44,6581816.26,Ségny,25115
2401E2916247N,2024-08-21,C,C,appartement,1988,individuel,2.5,52,1000,1,871894.82,6569491.92,Bourg-en-Bresse,187887.7
2401E3767334Q,2024-10-25,C,C,appartement,2016,collectif,2.5,52.6,1280,1,936509.36,6578681.7,Prévessin-Moëns,47183.3
2401E4498986C,2024-12-19,E,E,immeuble,1950,individuel,2.5,,1000,1,871798.05,6569389.42,Bourg-en-Bresse,143839
2401E3065956O,2024-09-04,C,C,appartement,1998,individuel,2.5,52.4,1390,1,851193.46,6538629.43,Saint-André-de-Corcy,2954.8
2401E2468607P,2024-07-08,C,C,appartement,2005,collectif,2.5,68.7,1580,1,896590.51,6571863.54,Izernore,4509.2
2401E3990377F,2024-11-13,C,C,appartement,1973,collectif,2.5,91.7,1170,1,934648.88,6585316.26,Gex,2896.7
2401E3775633V,2024-10-26,D,B,appartement,1988,mixte (collectif-individuel),2.5,45,1410,1,926603.24,6582704.2,Lélex,2735.4
2401E2733347X,2024-07-29,C,C,appartement,2012,collectif,2.5,62,1000,1,873432.47,6570009.81,Bourg-en-Bresse,19008.5
2401E4054871T,2024-11-18,E,E,maison,1950,,2.5,121.4,1500,1,882369.49,6542397.99,Ambérieu-en-Bugey,26879.8
2401E3717467R,2024-10-22,E,E,appartement,,collectif,3,92.4,1100,1,904445.47,6576870.48,Oyonnax,14975.2
2401E3636565B,2024-10-16,E,E,maison,,,2.5,150,1170,1,931506.11,6580057.01,Crozet,21761.7
2401E4345381F,2024-12-08,G,G,appartement,1966,collectif,2.5,60,1220,1,941118.51,6589297.24,Divonne-les-Bains,11365.4
2401E2852969T,2024-08-08,C,A,appartement,,individuel,2.4,100.5,1570,1,845759.19,6582730.84,Feillens,3668.5
2401E3991342I,2024-11-13,C,C,appartement,2010,mixte (collectif-individuel),2.5,120.3,1630,1,932710.8,6576350.73,Saint-Genis-Pouilly,9343.2
2401E4405016W,2024-12-12,D,D,maison,2001,,2.5,82.7,1220,1,938896.89,6583227.51,Sauverny,10091.6
2401E3495738Q,2024-10-07,D,D,maison,2001,,2.5,106,1360,1,866708.78,6530223.94,Béligneux,13479.3
2401E3976046A,2024-11-12,D,D,appartement,1990,individuel,2.5,71.4,1210,1,938558.69,6577218.44,Ferney-Voltaire,4386.3
2401E2840031D,2024-07-02,F,F,maison,1900,,2.6,155.5,1600,1,839456.47,6541035.71,Sainte-Euphémie,45668
2401E3795947D,2024-10-28,C,C,appartement,2014,collectif,2.5,42.1,1170,1,936052.19,6583846.99,Cessy,59591.5
2401E4427739V,2024-12-13,D,B,appartement,2004,individuel,2.5,36.9,1100,1,904128.38,6577323.28,Oyonnax,2579.6
2401E3417048C,2024-09-30,C,C,appartement,,individuel,2.5,68.7,1700,1,854065.83,6527595.77,Saint-Maurice-de-Beynost,4496.9
2401E3419527L,2024-09-30,C,C,appartement,2020,individuel,2.5,93.6,1190,1,851590.53,6594523.66,Saint-Bénigne,3213.7
2401E4221381Z,2024-11-28,C,B,appartement,2021,individuel,2.5,61.1,1170,1,936390.04,6581818.77,Ségny,46449.3
2401E4266013P,2024-12-03,C,C,appartement,2011,collectif,2.5,70.4,1210,1,938454.17,6582346.9,Versonnex,2825
2401E2863217X,2024-08-09,C,C,appartement,2021,individuel,2.5,62.8,1210,1,940336.51,6577953.08,Ferney-Voltaire,61599.6
2401E4375544I,2024-12-10,C,B,appartement,,individuel,2.5,83.4,1100,1,905734.48,6574197.75,Oyonnax,4816.5
2401E3624922G,2024-10-15,D,D,appartement,2009,individuel,2.5,67.5,1630,1,930766.11,6576829.15,Sergy,38722.9
2401E3794469H,2024-10-28,E,E,appartement,1999,individuel,2.5,66.3,1290,1,845384.78,6575449.52,Pont-de-Veyle,6104.7
2401E3163385V,2024-09-11,D,B,appartement,,individuel,2.8,65,1000,1,870913.27,6568779.59,Bourg-en-Bresse,6546.2
2401E2901321L,2024-08-19,A,A,appartement,2021,individuel,2.5,102.1,1170,1,936582.51,6582007.75,Ségny,4787.4
2401E2866161D,2024-08-11,C,A,appartement,2021,individuel,2.5,41.3,1210,1,940336.51,6577953.08,Ferney-Voltaire,60327.6
2401E4556750U,2024-12-24,C,C,appartement,1968,collectif,2.5,61.1,1000,1,872090.86,6569512.56,Bourg-en-Bresse,3990
2401E4132714S,2024-11-22,E,C,appartement,1972,individuel,2.5,65,1100,1,905178.81,6576892.74,Oyonnax,8281.6
2401E4296519X,2024-12-04,C,A,maison,1992,,2.5,92,1100,1,905517.97,6578304.26,Arbent,13404.8
2401E2793631N,2024-08-02,C,C,maison,2012,,2.5,93,1600,1,841446.42,6538314.19,Reyrieux,3023.2
2401E2463904S,2024-07-08,C,C,appartement,1959,collectif,2.5,55,1000,1,871561.98,6568413.34,Bourg-en-Bresse,205407.8
2401E3221483J,2024-09-17,E,C,maison,1974,,2.4,106.5,1500,1,882530.87,6542167.83,Ambérieu-en-Bugey,15376.1
2401E4458026S,2024-12-16,E,B,maison,,,2.3,77.1,1340,1,858939.46,6583141.71,Marsonnas,11089.4
2401E4526792O,2024-12-20,D,D,appartement,,individuel,2.5,122,1430,1,897064.73,6563261.46,Saint-Martin-du-Frêne,17723.1
2401E3434768Q,2024-10-01,C,B,maison,,,2.4,112.8,1090,1,838756.37,6554632.19,Francheleins,9365
2401E3164528U,2024-09-12,C,A,appartement,2021,individuel,2.5,38.8,1210,1,940336.51,6577953.08,Ferney-Voltaire,60501.6
2401E2914630I,2024-08-21,D,D,appartement,,collectif,2.5,67,1100,1,905839.9,6578527.05,Arbent,6306.2
2401E2636667L,2024-07-21,D,D,appartement,2013,collectif,2.5,64.2,1360,1,862785.46,6527959.61,Balan,2191.2
2401E4247582S,2024-12-02,A,A,maison,2017,,2.5,97.8,1150,1,876692.6,6534617.38,Sainte-Julie,3963.3
2401E2864999L,2024-08-10,C,C,appartement,2021,individuel,2.5,55.7,1210,1,940336.51,6577953.08,Ferney-Voltaire,61599.6
2401E4425102K,2024-12-13,F,C,appartement,1950,mixte (collectif-individuel),2.5,18,1000,1,871042.21,6569637.65,Bourg-en-Bresse,2576.4
2401E3957489H,2024-11-08,C,A,appartement,2000,individuel,2.5,33,1710,1,929166.42,6575221.58,Thoiry,1428.5
2401E3920970S,2024-11-06,D,B,maison,2001,,2.5,138.4,1290,1,842006.78,6570395.98,Bey,11659
2401E3602537H,2024-10-14,G,C,maison,,,2.6,100,1430,1,896968.38,6559438.08,Condamine,31190.3
2401E2784971L,2024-08-01,C,A,maison,2012,,2.5,86,1600,1,840131.12,6540384.21,Misérieux,5897.3
2401E2388204E,2024-07-02,C,C,appartement,1969,collectif,2.5,110,1500,1,880703.13,6542208.96,Ambérieu-en-Bugey,10273
2401E4183387R,2024-11-27,D,B,maison,,,2.5,82.6,1200,1,917683.32,6565177.99,Confort,6783.3
2401E3480177D,2024-10-04,C,C,appartement,1962,collectif,2.6,76.5,1000,1,872085.14,6569761.26,Bourg-en-Bresse,7019.5
2401E4296155X,2024-12-04,C,B,maison,,,2.8,168,1300,1,911447.77,6525683.91,Marignieu,23070.2
2401E3729633P,2024-10-23,D,D,appartement,,collectif,3,92.3,1100,1,904445.47,6576870.48,Oyonnax,14032.9
2401E4536265X,2024-12-22,C,C,appartement,2021,collectif,2.5,61,1210,1,939827.21,6577653.45,Ferney-Voltaire,2230.6
2401E4029275H,2024-11-15,C,C,appartement,2021,collectif,2.5,66,1200,1,916244.97,6563547.5,Valserhône,1098.9
2401E4448466A,2024-12-16,E,C,maison,,,2.5,175,1130,1,913582.79,6576330.71,Belleydoux,32837.9
2401E3419224U,2024-09-30,C,C,appartement,2018,individuel,2.5,71.3,1630,1,932422.98,6576098.67,Saint-Genis-Pouilly,49013.5
2401E3457813Z,2024-10-03,C,C,appartement,1990,individuel,2.5,52.1,1800,1,870550.16,6536742.23,Meximieux,1371.5
2401E2906951Z,2024-08-20,C,A,appartement,,individuel,2.5,54.2,1190,1,848755.79,6594441.31,Pont-de-Vaux,1362.6
2401E3749288O,2024-10-24,F,F,maison,,,2.5,136.7,1851,1,871906.46,6587468.7,Marboz,27397.9
2401E2907234W,2024-08-20,D,D,appartement,1959,individuel,2.6,67,1000,1,872311.63,6568346.08,Bourg-en-Bresse,116312.6
2401E4185890Y,2024-11-27,C,C,appartement,2021,collectif,2.5,67.9,1630,1,933675.37,6575910.96,Saint-Genis-Pouilly,1720.9
2401E4277447J,2024-12-03,C,A,maison,,,2.4,142,1000,1,872597.18,6570997.71,Bourg-en-Bresse,20247.4
2401E4191175F,2024-11-27,D,D,appartement,,individuel,2.8,54.9,1000,1,871314.75,6569171.16,Bourg-en-Bresse,4811.9
2401E4023485P,2024-11-15,C,C,appartement,,collectif,2.5,73.3,1220,1,941354.12,6589523.55,Divonne-les-Bains,4913
2401E4084143P,2024-11-19,D,D,maison,1972,,2.5,111.4,1360,1,862313.71,6528386.9,Balan,11483.6
2401E2711189R,2024-07-26,D,D,immeuble,,individuel,2.5,,1000,1,870429.47,6568190.56,Bourg-en-Bresse,118219.9
2401E3685540S,2024-10-20,C,C,appartement,2008,individuel,2.5,39.5,1710,1,929586.32,6574949.25,Thoiry,115988.1
2401E4262314I,2024-12-02,G,G,appartement,,collectif,2.9,24,1200,1,917713.01,6560571.72,Valserhône,1445.9
2401E3912546S,2024-11-06,C,C,maison,,,2.8,240.4,1360,1,864772.08,6530047.56,Béligneux,31089.9
2401E3326053H,2024-09-24,B,A,maison,,,2.5,143.8,1990,1,846721.96,6554317.35,Saint-Trivier-sur-Moignans,7278.5
2401E2495856Q,2024-07-10,E,B,appartement,1981,mixte (collectif-individuel),2.5,83.8,1000,1,872136.54,6568895.5,Bourg-en-Bresse,6637.9
2401E3523340G,2024-10-08,D,D,appartement,,individuel,2.5,120,1250,1,885147.62,6561812.4,Bohas-Meyriat-Rignat,10951
2401E4322497B,2024-12-05,D,D,maison,,,2.5,110.4,1500,1,882834.38,6541888.59,Ambérieu-en-Bugey,10434
2401E3548627V,2024-10-10,C,C,appartement,2011,individuel,2.5,65.2,1170,1,935378.48,6585458.42,Cessy,163345
2401E2703891Z,2024-07-26,C,C,appartement,2021,individuel,2.5,38.6,1210,1,940336.51,6577953.08,Ferney-Voltaire,61591.9
2401E4088675X,2024-11-20,C,C,maison,,,2.5,66,1630,1,928029.77,6571547.35,Saint-Jean-de-Gonville,5341.1
2401E2434109T,2024-07-05,C,A,appartement,1959,collectif,2.5,55,1000,1,872225.78,6569667.58,Bourg-en-Bresse,95845.3
2401E4177345H,2024-11-26,C,C,maison,2017,,2.5,90,1150,1,881739.19,6535862.24,Lagnieu,4190.2
2401E3834802O,2024-10-30,E,D,maison,1945,,2.8,259.6,1600,1,838385.9,6539299.55,Trévoux,51049
2401E2932700I,2024-08-23,C,C,appartement,2009,collectif,2.5,90.6,1210,1,939628.87,6578612.87,Ornex,3117.8
2401E3704509H,2024-10-21,C,C,appartement,2018,collectif,2.5,69.7,1290,1,842646.54,6574445.68,Grièges,2909.2
2401E4568446Q,2024-12-26,C,C,appartement,1999,collectif,2.5,70.2,1600,1,837003.38,6539574.67,Trévoux,3451.3
2401E4457256C,2024-12-16,C,C,appartement,1995,individuel,2.5,66,1700,1,853543.45,6527772.28,Saint-Maurice-de-Beynost,177184.3
2401E3724928Q,2024-10-23,D,B,appartement,1990,individuel,2.4,49.9,1170,1,935578.14,6585862.26,Gex,3861.3
2401E4371987N,2024-12-10,C,A,appartement,,individuel,2.4,51.2,1800,1,872811.64,6539023.57,Villieu-Loyes-Mollon,1920.5
2401E2374983R,2024-07-01,C,C,appartement,1994,individuel,2.5,84.3,1440,1,870795.2,6575259.59,Viriat,4628.8
2401E3965397L,2024-11-10,C,C,maison,1998,,2.5,112.8,1120,1,861464.52,6529859.95,Dagneux,11418.9
2401E3085385V,2024-09-05,C,C,maison,2016,,2.5,85.3,1000,1,870662.55,6569747.86,Bourg-en-Bresse,5424.9
2401E2482023P,2024-07-09,C,C,appartement,2019,individuel,2.5,87.1,1500,1,882212.25,6543586.29,Ambérieu-en-Bugey,2343.3
2401E4507518G,2024-12-19,D,B,maison,,,2.5,93.4,1450,1,885966.78,6556766.85,Poncin,9356.5
2401E3637947F,2024-10-16,E,D,maison,1976,,2.5,110,1960,1,867486.43,6561340.97,Servas,20352
2401E4213505B,2024-11-28,F,F,appartement,,individuel,2.6,69.2,1500,1,882778.2,6542629.84,Ambérieu-en-Bugey,16956.2
2401E3322988K,2024-09-24,D,D,maison,,,2.5,105.2,1960,1,867503.48,6561341.55,Servas,13002.9
2401E2398220K,2024-07-03,C,C,appartement,1969,collectif,2.5,96,1500,1,880696.94,6542227,Ambérieu-en-Bugey,8271.2
2401E3559849L,2024-10-10,C,B,appartement,1941,individuel,2.6,16.8,1000,1,871254.5,6570158.1,Bourg-en-Bresse,733
2401E2593313Z,2024-07-17,D,D,appartement,,individuel,2.8,103.5,1700,1,850828.75,6527442.81,Miribel,9761.8
2401E3280460S,2024-09-20,C,C,appartement,2008,individuel,2.5,82.7,1700,1,855207.19,6528090.57,Beynost,5172.7
2401E4037823B,2024-11-15,C,C,appartement,2021,collectif,2.5,64.2,1200,1,916244.97,6563547.5,Valserhône,1476.3
2401E4209960S,2024-11-28,C,C,appartement,2021,individuel,2.5,71.1,1170,1,936390.04,6581818.77,Ségny,46619.5
2401E2461576E,2024-07-08,C,C,appartement,1959,collectif,2.5,55,1000,1,871580.68,6568423.31,Bourg-en-Bresse,215231.5
2401E3795823J,2024-10-28,C,C,appartement,2014,collectif,2.5,64,1170,1,936052.19,6583846.99,Cessy,59591.5
2401E4037103J,2024-11-15,C,C,appartement,2021,collectif,2.5,71.1,1200,1,916244.97,6563547.5,Valserhône,1375
2401E3650751R,2024-10-17,C,C,maison,2004,,2.5,114.5,1480,1,836920.01,6543763,Jassans-Riottier,11137.2
2401E3455816E,2024-10-03,C,C,appartement,2021,collectif,2.5,70.8,1630,1,933662.61,6575771.56,Saint-Genis-Pouilly,1819.4
2401E4158357Z,2024-11-25,C,C,appartement,1993,individuel,2.5,82.1,1630,1,932939.78,6575948.64,Saint-Genis-Pouilly,3392.9
2401E2665923R,2024-07-23,D,B,appartement,,individuel,2.5,49.9,1700,1,851145.2,6526514.06,Miribel,3353.8
2401E2820542O,2024-08-06,D,B,appartement,1987,individuel,2.5,97,1710,1,929624.47,6574982.59,Thoiry,9374.4
2401E4349291P,2024-12-09,C,C,appartement,2021,individuel,2.5,65.2,1170,1,936388.44,6581816.26,Ségny,16368.8
2401E3389901Z,2024-09-27,D,B,maison,1986,,2.5,88,1000,1,869576.11,6569361.21,Saint-Denis-lès-Bourg,10031.8
2401E4531825D,2024-12-21,C,B,appartement,2010,individuel,2.7,53.5,1170,1,935422.8,6585987.04,Gex,2844.2
2401E2873273R,2024-08-12,C,C,appartement,1989,individuel,2.5,81.7,1480,1,835824.73,6544287.51,Jassans-Riottier,5220.3
2401E3945963Z,2024-11-08,D,D,appartement,1995,individuel,2.5,69,1000,1,872853.58,6568538.09,Bourg-en-Bresse,7731.7
2401E2687356A,2024-07-25,C,C,appartement,2003,individuel,2.5,104.2,1210,1,939608.1,6577630.36,Ferney-Voltaire,7955.4
2401E2747925P,2024-07-29,D,B,maison,1989,,2.5,140,1170,1,937193.92,6584600.87,Cessy,15024.2
2401E4025261X,2024-11-15,D,B,maison,1983,,2.5,139.5,1170,1,934436.5,6585101.9,Gex,18698.3
2401E4575126O,2024-12-27,C,B,appartement,2007,individuel,2.5,68.9,1410,1,917120.6,6569956.04,Champfromier,3377.9
2401E2424394C,2024-07-04,D,D,appartement,1956,collectif,2.5,62,1120,1,859857.03,6529995.75,Montluel,60723.2
2406E4286209O,2024-12-04,C,C,appartement,,individuel,2.5,57,1210,1,938374.18,6576652.85,Ferney-Voltaire,1251.9
2401E3672097R,2024-10-18,C,C,maison,2016,,2.5,96.8,1480,1,838001.51,6545746.98,Frans,8079.4
2401E4059491L,2024-11-18,C,C,maison,2007,,2.5,82.6,1550,1,924301.29,6564275.64,Collonges,6334.4
2401E4107861V,2024-11-21,F,F,appartement,,collectif,2.3,47.4,1290,1,845400.27,6575198.17,Pont-de-Veyle,2800.6
2401E2398146O,2024-07-03,C,C,appartement,2015,individuel,2.5,72,1000,1,869957.72,6569893.78,Saint-Denis-lès-Bourg,16762.7
2401E4254527V,2024-12-02,C,C,appartement,,individuel,2.5,89,1210,1,939921.66,6578309.12,Ferney-Voltaire,3291.4
2401E4334003P,2024-12-06,C,C,appartement,1998,individuel,2.5,52.2,1090,1,839035.32,6556641.53,Montceaux,3435.3
2401E2913531B,2024-08-20,C,A,appartement,1990,individuel,2.5,67.8,1210,1,939823.07,6578691.99,Ornex,2383.8
2401E3264545P,2024-09-19,B,A,maison,2022,,2.5,117.5,1570,1,845769.27,6582721.2,Feillens,3616.7
2401E2371425V,2024-07-01,C,A,maison,,,2.5,103,1660,1,858967.17,6573548.9,Mézériat,8705.6
2401E4561246S,2024-12-24,D,D,maison,,,3.1,500.1,1120,1,857561.5,6536127.72,Montluel,60555.2
2401E3613865Z,2024-10-15,C,B,appartement,,individuel,2.5,76.6,1350,1,915735.03,6531100.8,Culoz-Béon,4772
2401E4104341L,2024-11-20,F,F,maison,1960,,2.4,117,1460,1,898577.68,6567304.88,Montréal-la-Cluse,19222.5
2401E2374984S,2024-07-01,C,C,appartement,1994,individuel,2.5,84.3,1440,1,870795.2,6575259.59,Viriat,4465.7
2401E3901781R,2024-11-05,D,D,maison,1996,,2.5,82.1,1000,1,872842.62,6568614.32,Bourg-en-Bresse,7845.5
2401E3945307T,2024-11-08,C,A,maison,,,2.5,110.2,1150,1,873768.5,6526308.96,Saint-Vulbas,8942.9
2401E4221030M,2024-11-28,C,C,appartement,2021,individuel,2.5,41.6,1170,1,936388.44,6581816.26,Ségny,16366.6
2401E2794952I,2024-08-02,C,B,appartement,,individuel,2.5,16,1000,1,871498.43,6569611.83,Bourg-en-Bresse,2628.1
2401E2618235N,2024-07-19,C,C,appartement,2017,individuel,2.5,44,1340,1,866225.7,6578919.8,Attignat,2993.9
2401E4108720W,2024-11-21,C,A,appartement,2013,individuel,2.5,71.9,1800,1,870534.48,6536277.98,Meximieux,2221.5
2401E2762791J,2024-07-31,D,B,appartement,,individuel,2.5,36.6,1700,1,851824.84,6526944.87,Miribel,2593.4
2401E4004596C,2024-11-14,E,C,maison,,,2.2,72.6,1270,1,880357.79,6590398.25,Coligny,11705.9
2401E2916175T,2024-08-21,C,C,appartement,1988,individuel,2.5,74,1000,1,871894.82,6569491.92,Bourg-en-Bresse,187887.7
2401E2432838W,2024-07-05,C,C,appartement,2017,individuel,2.5,66,1000,1,873051.38,6569347.16,Bourg-en-Bresse,42612.5
2401E2531816S,2024-07-12,C,C,immeuble,2008,individuel,2.5,,1000,1,872424.74,6568177.09,Bourg-en-Bresse,15265.2
2401E3277638E,2024-09-20,D,D,maison,,,2.5,136,1460,1,894673.43,6568271.65,Nurieux-Volognat,22054.2
2401E4556037J,2024-12-24,E,E,immeuble,1966,mixte (collectif-individuel),2.5,,1130,1,901096.58,6564462.32,Nantua,468327.3
2401E2485956W,2024-07-09,G,C,appartement,,individuel,2.4,42,1600,1,837485.44,6539400.32,Trévoux,11126.6
2401E4200143D,2024-11-27,C,C,appartement,2019,individuel,2.5,86.8,1240,1,864445.28,6557501.38,Saint-Paul-de-Varax,3731.8
2401E2815733P,2024-08-05,D,D,immeuble,2004,individuel,2.5,,1360,1,864913.05,6529897.83,Béligneux,28693.9
2401E4511175X,2024-12-19,E,B,maison,,,2.5,72.1,1990,1,845664.88,6553474.9,Saint-Trivier-sur-Moignans,8170.6
2401E2712155V,2024-07-26,E,E,appartement,,individuel,3,74,1000,1,870551.25,6568186.74,Bourg-en-Bresse,85982.8
2401E3439521L,2024-10-02,C,A,maison,,,2.8,95.7,1480,1,835525.51,6546330.14,Beauregard,7973.4
2401E2931314A,2024-08-23,C,A,appartement,,individuel,2.5,99,1000,1,871829.12,6569111.34,Bourg-en-Bresse,39056.3
2401E2916173R,2024-08-21,C,C,appartement,1988,individuel,2.5,74,1000,1,871894.82,6569491.92,Bourg-en-Bresse,187887.7
2401E2473104O,2024-07-09,E,B,immeuble,,individuel,3.2,,1130,1,901196.88,6564593.75,Nantua,81817.6
2401E3685369D,2024-10-20,C,A,maison,1978,,2.6,273.2,1630,1,930544.49,6577903.72,Sergy,42311.6
2401E2763087T,2024-07-31,B,B,appartement,2015,collectif,2.5,64,1000,1,868777.62,6569231.81,Saint-Denis-lès-Bourg,26037.7
2401E2489786E,2024-07-10,D,B,appartement,,individuel,2.5,39.2,1230,1,888874.07,6541699.89,Saint-Rambert-en-Bugey,3624.9
2401E4164614Q,2024-11-26,C,A,appartement,1991,individuel,2.5,86.4,1220,1,939088.93,6590089.24,Divonne-les-Bains,8609.7
2401E2895461B,2024-08-16,C,C,appartement,2018,collectif,2.5,54.4,1100,1,906116.96,6579622.27,Arbent,2891.2
2401E2712134A,2024-07-26,E,E,appartement,,individuel,3,45,1000,1,870551.25,6568186.74,Bourg-en-Bresse,85982.8
2401E2911545R,2024-08-20,C,C,appartement,2009,collectif,2.5,61.6,1500,1,882561.27,6542444.82,Ambérieu-en-Bugey,2393.6
2401E3016235F,2024-08-30,C,C,appartement,1999,collectif,2.5,81.3,1150,1,881901.31,6536240.46,Lagnieu,3770
2401E4588675R,2024-12-30,C,C,appartement,2000,individuel,2.5,69.9,1360,1,865263.47,6530379.18,Béligneux,4665.8
2401E3659878S,2024-10-17,C,C,appartement,2009,collectif,2.5,64.4,1000,1,869624.74,6569633.75,Saint-Denis-lès-Bourg,1942
2401E4587049D,2024-12-30,F,F,appartement,1970,individuel,2.5,77.3,1000,1,872682.52,6568231.28,Bourg-en-Bresse,19913.2
2401E2782879Z,2024-08-01,C,C,appartement,2012,collectif,2.5,57.7,1390,1,849633.52,6534728.36,Mionnay,1603.7
2401E4343978G,2024-12-08,D,B,appartement,,individuel,2.5,80,1120,1,861378.44,6530030.53,Dagneux,6995
2401E4058999N,2024-11-18,C,A,appartement,,individuel,2.7,40,1000,1,871685.22,6569519.77,Bourg-en-Bresse,1071.3
2401E3544355N,2024-10-09,C,A,appartement,,individuel,2.8,113.7,1750,1,841534.08,6580128.65,Saint-Laurent-sur-Saône,8639
2401E3697182M,2024-10-21,D,B,appartement,,individuel,2.5,29.1,1480,1,836570.83,6544518.41,Jassans-Riottier,1640.9
2401E2456598S,2024-07-08,D,B,maison,,,2.5,60,1600,1,841303.18,6538068.95,Reyrieux,4366.1
2401E3795774M,2024-10-28,C,C,appartement,1967,collectif,2.5,58,1000,1,871966.8,6570572.58,Bourg-en-Bresse,2996.8
2401E2475400W,2024-07-09,C,C,appartement,2019,individuel,2.5,69.1,1500,1,882212.25,6543586.29,Ambérieu-en-Bugey,1757.2
2401E4183345B,2024-11-27,C,C,appartement,2005,individuel,2.5,68.8,1120,1,860498.87,6529989.98,Dagneux,3412.3
2401E2782933B,2024-08-01,C,C,appartement,2012,collectif,2.5,57.7,1390,1,849633.52,6534728.36,Mionnay,1860.1
2401E3541182M,2024-10-09,C,C,maison,1949,,2.6,114.2,1750,1,841555.3,6580070.16,Saint-Laurent-sur-Saône,10402.9
2401E2716999D,2024-07-26,C,C,maison,2000,,2.5,85,1000,1,873635.86,6570618.09,Bourg-en-Bresse,6014.8
2401E2854041Z,2024-08-08,C,C,appartement,2021,individuel,2.5,70.1,1210,1,940336.51,6577953.08,Ferney-Voltaire,61599.6
2401E2703897F,2024-07-26,C,C,appartement,2021,individuel,2.5,41.3,1210,1,940336.51,6577953.08,Ferney-Voltaire,61591.9
2401E3066632O,2024-09-04,D,B,appartement,2003,individuel,2.5,51,1100,1,903525.91,6577085.85,Oyonnax,3624.4
2401E3521566A,2024-10-08,D,D,appartement,,collectif,2.5,48,1170,1,935372.46,6587639.91,Gex,893.4
2401E2864535P,2024-08-10,C,C,maison,1977,,2.5,106.3,1360,1,862458.17,6531795.74,Bressolles,8966.1
2401E3992913T,2024-11-13,E,E,appartement,1976,collectif,2.5,62,1320,1,868166.03,6546287.5,Chalamont,5756.7
2401E3957356E,2024-11-08,C,B,appartement,2016,individuel,2.5,96,1170,1,936434.9,6582176.16,Ségny,4775.1
2401E4360935L,2024-12-09,E,B,appartement,,individuel,2.4,49.6,1550,1,924094.92,6563880,Collonges,4496.7
2401E4297654O,2024-12-04,D,D,maison,1970,,2.5,200.4,1310,1,862955.92,6574757.05,Polliat,26883.5
2401E4455564A,2024-12-16,C,C,appartement,1995,individuel,2.5,66,1700,1,853543.45,6527772.28,Saint-Maurice-de-Beynost,177184.3
2401E2507782I,2024-07-09,A,A,maison,2016,,2.5,120,1390,1,843793.04,6542255.85,Rancé,6144.6
2401E2567000Y,2024-07-16,D,D,appartement,,collectif,2.5,68,1480,1,836204.78,6543363.14,Jassans-Riottier,5871.2
2401E2863241V,2024-08-09,C,C,appartement,2021,individuel,2.5,55.9,1210,1,940336.51,6577953.08,Ferney-Voltaire,61599.6
